,created_at,tweet,sentiment,label
1119,11/14/2022 18:08,sukses ktt g dukung penuh,7,positif
1120,11/14/2022 18:08,bikin adu domba memang joe biden sambut panitia g,4,positif
1121,11/14/2022 18:08,g kadal buduk bego baca,-2,negatif
1122,11/14/2022 18:08,damping temu bilateral presiden jokowi uea turki australia ktt g bal mendag zulkifli hasan kuat kerja india,10,positif
1123,11/14/2022 18:08,puncak ktt g tunai tanggal november hotel the apurva kempinski nusa bal kepala negara hadir langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-1,negatif
1124,11/14/2022 18:08,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat hadir kondisi dunia sukar dukung kttg,22,positif
1125,11/14/2022 18:08,malas tugas tumpuk tenang solusi cari joki tugas terpecaya solusi langsung klik bio yah kak arab joe biden tenis nusa g,1,positif
1126,11/14/2022 18:08,faktafakta forum agama r bal rangkai ktt g,-5,negatif
1127,11/14/2022 18:07,fess urus gin kenceng banget nangkepnya gilir sidang bunuh tunda aman g,-5,negatif
1128,11/14/2022 18:07,bicara datang wan mbruk bal ngakunya undang sukses event g usut usut wan mbruk undang ngajukan podcast,-5,negatif
1129,11/14/2022 18:07,tuan rumah perintah indonesia seksama ktt g laksana sukses siap siap jamin aman pimpin dunia hadir bal ktt g moga jalan lancar,11,positif
1130,11/14/2022 18:07,presiden ri joko widodo menympaikan prsiapan konferensi tingkat ktt g kepala negara hadir pda ktt g bal gembira tertama sulit,10,positif
1131,11/14/2022 18:07,perdana menteri jepang fumio kishida menteri negeri rusia sergey lavrov pimpin g repost from for more information about our bbtf please visit or contact us at informasi coid,-1,negatif
1132,11/14/2022 18:07,g wan dewasa jangan bohong melulu malu anak paud,-14,negatif
1133,11/14/2022 18:07,sinergitas tnipolri atur lintas lancar gera anggota pesertag,5,positif
1134,11/14/2022 18:07,ktt g ri turki kuat kerja lingkung hutan,7,positif
1135,11/14/2022 18:07,acara samping g inti kelas samping jilat ngak ejakulasi malu maluin,-15,negatif
1136,11/14/2022 18:07,delegasi negaranegara undang g sdh bal agenda pelaks awas langsung rangkai aman perangkat aman pers lengkap rute awal jalan sesuai harap,13,positif
1137,11/14/2022 18:07,telkomsel hadir mudah akses produk layan digital unggul ktt g,13,positif
1138,11/14/2022 18:07,indonesia tuan rumah ktt g kirim undang konfirmasi hadir tingkat hadir benarbenar suasana dunia susah dukung kttg,21,positif
1139,11/14/2022 18:06,g tuan rumah undang,5,positif
1140,11/14/2022 18:06,pimpin negara g organisasi internasional bal hadir ktt g november presiden amerika serikat joe biden presiden komisi eropa ursula von der leyen presiden republik korea yoon sukyeol,8,positif
1141,11/14/2022 18:06,waras iya gin dukung otak pas pas ga beda daftar bicara manfaat moment g acara bloomberg acara samping ga hub g numpang,19,positif
1142,11/14/2022 18:06,perezida kagame yitabiriye inama yabakuru bibihugu bikize g,0,netral
1143,11/14/2022 18:06,wisnu dte enam area pintu masuk entrance gambar kolaborasi g,-1,negatif
1144,11/14/2022 18:06,g gagas dominasi id eropa global kendali tuju jatah sda,9,positif
1145,11/14/2022 18:06,mendag gelar temu india ktt g kuat kerja,8,positif
1146,11/14/2022 18:06,bendera bendera anggota g dapetnya iya,-9,negatif
1147,11/14/2022 18:06,dampak g pariwisata bal,-3,negatif
1148,11/14/2022 18:06,dte enam area pintu masuk entrance gambar kolaborasi g,-1,negatif
1149,11/14/2022 18:06,kemenkumham ri tempat tugas pesawat presiden g,-7,negatif
1150,11/14/2022 18:06,ktt g nilai momentum indonesia dunia bangun dunia,10,positif
1151,11/14/2022 18:06,bersamasama presiden ecek venue lokasi ktt g insyaallah jamu tamutamu negara erick nusa bal,2,positif
1152,11/14/2022 18:06,sobatbumnmenteri bumn erick thohir bumn dukung sukses gelar ktt g gelar november bal,11,positif
1153,11/14/2022 18:06,puncak ktt g tunai tanggal november hotel the apurva kempinski nusa bal kepala negara langsung kepala negara rusia brazil meksiko wakil jabat negara tsb duku,-3,negatif
1154,11/14/2022 18:06,presidensi g keluarga menngl warga isu pekan rangkai acara utama g bal sisi keluarga temu busuk rumah citra garden extension kalideres jakarta barat,5,positif
1155,11/14/2022 18:06,narasi koran kelas nasional tidak bangga berita indonesia tuan rumah g berita negatif terhdp perintah,-16,negatif
1156,11/14/2022 18:05,cebong iya sok pe adik ampunnn side event adl salah prog utama bong hadir profesional org pny kapasitas sbg panutan acara utama g hdr pimpin dunia perintah,2,positif
1157,11/14/2022 18:05,polri wujud nyaman latih personel awak kendara listrik awal kam kepala negara delegasi negara presidensi g indonesia,9,positif
1158,11/14/2022 18:05,target suhu bumi maksimal c capai tidak proyek ekstraksi fosil moga konferensi tingkat ktt besok hasil putus energi baru iya,11,positif
1159,11/14/2022 18:05,lapor oil change international friends of the earth united states catat negara mdb dana publik internasional topang usaha panjang era bahan bakar fosil,6,positif
1160,11/14/2022 18:05,not my singaporean friend went to bal only for g lihat pesawat negara hirup udara kayak joe biden,-9,negatif
1161,11/14/2022 18:05,lihat ig teman g kerennn,3,positif
1162,11/14/2022 18:05,jokowi temu biden ktt g bal bahas,4,positif
1163,11/14/2022 18:05,jelang ktt g patung dewa ruci poles juli progres rampung gasabar patung dewa ruci pukau delegasi ktt g,-2,negatif
1164,11/14/2022 18:05,puncak ktt g jalan tanggal november hotel the apurva kempinski nusa bal kepala negara anggota langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-9,negatif
1165,11/14/2022 18:04,asmara idha ngoceh ngoceh promo g isi formulir serta g undang khusus,11,positif
1166,11/14/2022 18:04,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat hadir kondisi dunia sukar dukung kttg,22,positif
1167,11/14/2022 18:04,ktt g ajang bagus kenal bal pulau negara nama indonesia,2,positif
1168,11/14/2022 18:04,resmi prasasti mama bambu dialog perempuan inspiratif bal collection hutan bambu gnusa,4,positif
1169,11/14/2022 18:04,depite mbonimana wavuzweho gutwara imodoka yasinze yeguye perezida kagame yitabiriye inama iya g i bal amakuru agezweho iya radio ishingiro fm,0,netral
1170,11/14/2022 18:04,wisnu pamer digital transformation expo sambut antusias delegasi dewg g,-2,negatif
1171,11/14/2022 18:04,inti pesawat terbang undang g bal bicara pulak santai tidak gembar gembor,-6,negatif
1172,11/14/2022 18:04,ojol jual intel iya g siap perang aparat mana cuy,-4,negatif
1173,11/14/2022 18:04,masuk g ri bantu dorong ekonomi negara kembang,3,positif
1174,11/14/2022 18:03,presiden joko widodo temu presiden amerika serikat joe biden the apurva kempinski bal senin november temu presiden jokowi terima kasih hadir presiden biden ktt g indonesia,10,positif
1175,11/14/2022 18:03,pamer digital transformation expo sambut antusias delegasi dewg g,-2,negatif
1176,11/14/2022 18:03,jelang helat ktt g pimpin negara bal,3,positif
1177,11/14/2022 18:03,menlu rusia sergey lavrov bawa rumah sakit derita sehat susul datang ktt g bal senin,-6,negatif
1178,11/14/2022 18:03,ratus kendara motor listrik polri kawal polri wujud nyaman korlantas polri kirim kendara listrik unit kendara roda unit kendara roda awal aman presidensi g indonesia bal,-7,negatif
1179,11/14/2022 18:03,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat hadir situasi dunia susah dukung kttg,15,positif
1180,11/14/2022 18:03,sgmpapua agenda ktt g dukung suksesi baik tumbuh ekonominasional,7,positif
1181,11/14/2022 18:03,staf khusus menteri komunikasi informatika bidang digital sdm dr dedy madi muka transformasi ekonomi bas digital salah isu prioritas presidensi indonesia g,-3,negatif
1182,11/14/2022 18:03,sajak momen ketemu turis bule dipotretcekrekcaption ambil peran g,-2,negatif
1183,11/14/2022 18:03,moga temu g suksesdan bawa manfaat rakyat dunia sejahtera maju rakyat indonesia aamiin,12,positif
1184,11/14/2022 18:03,coba g jemput pakai esemka langsung masuk pasar dunia berita,1,positif
1185,11/14/2022 18:03,maju g nat id jakarta juang ga sebutin bicara kontribusi hapus konsekuensi lahan asai kembang biarin pamer bodoh anies tegas ambil alih kelola pulau lahan reklamasi kelola kembang asai pemprov rakyat,-13,negatif
1186,11/14/2022 18:03,giat rangkai digital economy working group dewg presidensi g indonesia,-4,negatif
1187,11/14/2022 18:03,g gur cocote sing hebat,5,positif
1188,11/14/2022 18:03,g meeting elites masker gak iya virus covid sasar layan kayak meeting internasional sudahsudah,-1,negatif
1189,11/14/2022 18:03,mkutano huu unafanyika pembezoni mwa mkutano wa nchi ishirini zilizoendelea na zinazoendelea kiviwanda g na ndio wa kwanza kwa viongozi hao wawili kukutana ana kwa ana tangu biden alipochukua hatamu za uongozi marekani,4,positif
1190,11/14/2022 18:03,selamat bal presiden moga rangkai temu jalan lancar bienvenue pour le monsieur le prsident,8,positif
1191,11/14/2022 18:02,g lhaaa koplak beliau spesialis bicara bicara narasumber saji hasil kerja fakta lapang biasa bodoh tempat masuk cebongkadrun bocah asli,6,positif
1192,11/14/2022 18:02,idha acara wan toa hajat bloomberg side event acara g,-3,negatif
1193,11/14/2022 18:02,g anies iya jangan bohong gak malu iya daftar mandiri bicara undang beneran iya suka banget bohong,-4,negatif
1194,11/14/2022 18:02,temu biden xi ktt g bal,2,positif
1195,11/14/2022 18:02,sidang ferdy sambo tunda ktt g dpr engga,1,positif
1196,11/14/2022 18:02,g indonesia indonesia luncur dana pandemi tedros ubah iklim picu pandemi indonesia dorong pajak digital global senin november,-9,negatif
1197,11/14/2022 18:02,menkomarves luhut binsar pandjaitan anggota g kontribusi tahan aset laut nila triliun dolar as tunjang ekonomi langsung masyarakat,6,positif
1198,11/14/2022 18:02,g ga lahmasa ngobrol pakai tekkan alam tek lihat hasil,9,positif
1199,11/14/2022 18:02,undang wajar emang teman bloomberg yahudiisrahell cuman gembel heboh dg side eventnya tamu lebih baik side event dr g kemarin ngehujat acara g indonesia,5,positif
1200,11/14/2022 18:02,selenggara ktt asean ktt kait presiden temu bilateral sekjen pbb antonio guterres hotel sokkha phnom penh presiden terima kasih dukung pbb presidensi g indonesia,15,positif
1201,11/14/2022 18:02,kabar baru menlu rusia ktt g hotel kabar jalan awat rs,10,positif
1202,11/14/2022 18:02,jelang konferensi tingkat ktt g bal november daerah nusa pilih lokasi tamu undang inap acara ktt g,8,positif
1203,11/14/2022 18:01,wisnu stpl yantie pamer digital transformation expo sambut antusias delegasi dewg g,-2,negatif
1204,11/14/2022 18:01,puncak ktt g jalan tanggal november hotel the apurva kempinski nusa bal kepala negara anggota langsung kepala negara rusia brazil meksiko wakil jabat negara tsb duk,-9,negatif
1205,11/14/2022 18:01,g ketemu bohir iya saudara laki konsolidasi jual negeri selagi negeri,3,positif
1206,11/14/2022 18:01,elon musk bikin geger ktt g nusa bal,4,positif
1207,11/14/2022 18:01,founder ceo cisdi diah saminarsih kerja rumah lanjut sempurna selesai g,12,positif
1208,11/14/2022 18:01,polri sinergi aman presidensi indonesia wakapolri komjen pol prof dr gatot eddy pramono tekan kesiap aman aspek sukses ktt g bal polri wujud nyaman,4,positif
1209,11/14/2022 18:01,bohong media barat duga rawat inap menlu rusia sergei lavrov ktt g sebar luas internet tulis presiden kamerad putin sakit main aneh politik lavrov,6,positif
1210,11/14/2022 18:01,harap dunia g katalis pulih global sukses g collective responsibility negara g presiden jokowi temu pm jepang fumio kishida,9,positif
1211,11/14/2022 18:01,narasi ok tidak jujur forum g undang tv one malu gih,-3,negatif
1212,11/14/2022 18:01,presiden jokowi laku temu bilateral besar negara hadir ktt g indonesia presiden biden selamat bal apresiasi hadir presiden biden ktt g jokowi temu presiden amerika serikat joe biden,17,positif
1213,11/14/2022 18:00,rais wa jamhur iya watu wa china bawa xi jinping akisalimiana na rais wa marekani joe biden kwenye mkutano wa g mjini bal jamhur iya indonesia mara iya kwanza tangu kiongozi huyo wa china bara kukutana ana kwa ana na rais wa marekani tangu biden aingie madarakani,15,positif
1214,11/14/2022 18:00,g agenda kapasitas biar tidak duga dar besar hati dukung kesan orang gitu,6,positif
1215,11/14/2022 18:00,menteri investasi resmi kenal bal compendium dorong sikap harga bijak investasi masingmasing negara g sesuai unggul,16,positif
1216,11/14/2022 18:00,polri aman ktt g,0,netral
1217,11/14/2022 18:00,motor parkir empat tol nusa rumah sakit anter bis listrik nusa steril lord rangga wakil sunda empire g ura,-1,negatif
1218,11/14/2022 18:00,logo g depth bendera foto si ga tone cohesive letak logo jaksa bikin emosi,3,positif
1219,11/14/2022 18:00,countdown h ktt g,0,netral
1220,11/14/2022 18:00,temu tindak misi dagang mendag india agustus,2,positif
1221,11/14/2022 18:00,indonesia tuan rumah ktt g kirim undang konfirmasi hadir tingkat hadir suasana dunia susah dukung kttg,21,positif
1222,11/14/2022 18:00,undang temu g daftar bicara sembarang men isu bohong pinter,0,netral
1223,11/14/2022 18:00,presiden joko widodo kepala negara hadir ktt g bal november lengkap gtgtgt,4,positif
1224,11/14/2022 18:00,serbaserbi elon musk ktt g bal,3,positif
1225,11/14/2022 18:00,singgung nasib papua bahlil resmi bal kompendium g,3,positif
1226,11/14/2022 18:00,telkomsel dukung dte momen presidensi g indonesia,4,positif
1227,11/14/2022 18:00,g klaim dorong kuat kembali sektor pariwisata bal,2,positif
1228,11/14/2022 18:00,gofood culinary bazaar ktt g momentum luas pasar umkm aplikasi digital,2,positif
1229,11/14/2022 18:00,an prajurit pasu khusus matra tni aman ktt g bal,2,positif
1230,11/14/2022 18:00,tahu g singkat dr group of twenty beranggotan negara kawasan ekonomi uni eropa bentuk sbg forum kerjasama multilateral g tuju wujud tumbuh global kuat berkelanjutanseimbangdan inklusif,18,positif
1231,11/14/2022 18:00,ktt g pm inggris kan rencana ekonomi global,2,positif
1232,11/14/2022 18:00,sinyal politik jokowi tuai polemik presidensi g saksi kabar indonesia pagi bayu andriyanto kamaratih kusuma wib tvone live streaming,9,positif
1233,11/14/2022 17:59,pesawat air force one presiden amerika serikat darat malam bal hadir konferensi tingkat ktt g,1,positif
1234,11/14/2022 17:59,g kalimat hormat undang ngundang buka menawarkandikira begoin kali iya,2,positif
1235,11/14/2022 17:59,sajak kadrun numpang nampang g sampah busuk benaluparasit najissss gk malu kadrun gk otak,-12,negatif
1236,11/14/2022 17:59,hadir layan optimal jasa marga dukung mobilisasi delegasi negara anggota g tol balimandara,5,positif
1237,11/14/2022 17:59,g gak undang daftar pribadi hahahaha berak kebon pinter biar gak bohong,0,netral
1238,11/14/2022 17:59,akun centang biru banyak barat nebar berita isu bohong menteri negeri russia sergey lavrov bawa rumah sakit bal,-11,negatif
1239,11/14/2022 17:59,coba adain fun bike gundang beliau daham,2,positif
1240,11/14/2022 17:59,tanggal november delegasi serta kttg bal orang kepala kantor wilayah menteri hukum ham kakanwil kemenkumham provinsibalianggiat napitupulu,-3,negatif
1241,11/14/2022 17:59,bilang iri bos ga undang g,-3,negatif
1242,11/14/2022 17:59,misi global pulih pulih kuat tidak batas presidensi g,0,netral
1243,11/14/2022 17:59,morningg number kanjuruhan ktt g bal mowning jugaaaaa,0,netral
1244,11/14/2022 17:59,januari indonesia efektif pimpin asean pimpin indonesia menindaklanjuti isu prioritas g,4,positif
1245,11/14/2022 17:58,puncak ktt g tunai tanggal november hotel the apurva kempinski nusa bal kepala negara anggota hadir langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-4,negatif
1246,11/14/2022 17:58,mari materi besok ditanyatanya mbak han g hana untung indonesia tuan ruah g na anggar laksana g hemms mari ajar,15,positif
1247,11/14/2022 17:58,moga salah bicara g besok lihat,0,netral
1248,11/14/2022 17:58,g indonesia usung tema recover together recover stronger tema indonesia ajak dunia bahu bahu dukung pulih tumbuh kuat lanjut,10,positif
1249,11/14/2022 17:58,g forum kerjasama multilateral dr negara utama ue anggota g afrika selatan usa arab saudi argentina australia brasil india indonesia inggris italia jepang jerman kanada meksiko republik korea rusia perancis tiongkok turki,2,positif
1250,11/14/2022 17:58,wisnu stpl yantie pamer teknologi digital kini tanda kolaborasi transformasi digital harmoni negara anggota g,-5,negatif
